unharmonized value	icd_o_3_code	icd_o_3_preferred_name	do_id	do_name	ncit_concept_codes
pure germinoma	9064/3	Germinoma	DOID:3304	germinoma	__CDA_UNASSIGNED__
pxa vs ganglioglioma	null	null	null	null	null
rasmussen encephalitis	null	null	null	null	null
reactive connective tissue	null	null	null	null	null
rectal adenocarcinoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
rectal mucinous adenocarcinoma	8480/3	Mucinous adenocarcinoma	DOID:3030	mucinous adenocarcinoma	C26712;C27379
rectum adenocarcinoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
recurrent/residual adenocarcinoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
refractory anemia with excess blasts	9983/3	Myelodysplastic syndrome with excess blasts	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
refractory anemia with sideroblasts	9982/3	Myelodysplastic syndrome with ring sideroblasts and single lineage dysplasia	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
refractory cytopenia with multilineage dysplasia	9985/3	Myelodysplastic syndrome with multilineage dysplasia	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
renal cell adenocarcinoma	8312/3	Renal cell carcinoma, NOS	DOID:4450	renal cell carcinoma	C9385
renal cell carcinoma	8312/3	Renal cell carcinoma, NOS	DOID:4450	renal cell carcinoma	C9385
renal cell carcinoma with mit translocations	8312/3	Renal cell carcinoma, NOS	DOID:4450	renal cell carcinoma	C9385
renal cell carcinoma, chromophobe type	8317/3	Renal cell carcinoma, chromophobe type	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
renal cell carcinoma, nos	8312/3	Renal cell carcinoma, NOS	DOID:4450	renal cell carcinoma	C9385
renal cell carcinoma, sarcomatoid	8318/3	Renal cell carcinoma, sarcomatoid	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
renal medullary carcinoma	8510/3	Medullary carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual astrocytoma	9400/3	Astrocytoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual cic-rearranged sarcoma	8803/3	Small cell sarcoma	DOID:3098	small cell sarcoma	C3746
residual dermatofibrosarcoma protuberans	8832/1	Dermatofibrosarcoma protuberans, NOS	DOID:3507	dermatofibrosarcoma protuberans	__CDA_UNASSIGNED__
residual high grade astrocytoma with piloid features	9421/1	Pilocytic astrocytoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual high-grade sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
residual low grade neuroendocrine tumor (typical carcinoid)	8240/3	Neuroendocrine tumor, NOS	DOID:169	neuroendocrine tumor	C3809
residual malignant melanoma	8720/3	Malignant melanoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual papillary tumor of pineal region	9395/3	Papillary tumor of the pineal region	DOID:0081251	papillary tumor of the pineal region	C92624
residual pilocytic astrocytoma (who grade 1)	9421/1	Pilocytic astrocytoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual pineoblastoma	9362/3	Pineoblastoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
residual/recurrent extraventricular neurocytoma	9506/1	Central neurocytoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
retinoblastoma	9510/3	Retinoblastoma, NOS	DOID:768	retinoblastoma	C7541
retinoblastoma, diffuse	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
retinoblastoma, grade 3	9512/3	Retinoblastoma, undifferentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
retinoblastoma, moderately differentiated	9511/3	Retinoblastoma, differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
retinoblastoma, nos	9510/3	Retinoblastoma, NOS	DOID:768	retinoblastoma	C7541
retinoblastoma, poorly differentiated	9512/3	Retinoblastoma, undifferentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
rhabdoid tumor	8963/3	Rhabdoid tumor, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
rhabdoid tumor, malignant	8963/3	Rhabdoid tumor, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
rhabdoid tumor, nos	8963/3	Rhabdoid tumor, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
rhabdomyoma, nos	8900/0	Rhabdomyoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
rhabdomyosarcoma	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma nos	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma strongly suspected	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma with diffuse anaplasia	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma with focal anaplasia	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma, embryonal subtype	8910/3	Embryonal rhabdomyosarcoma, NOS	DOID:3246	embryonal rhabdomyosarcoma	C8971
rhabdomyosarcoma, embryonal type	8910/3	Embryonal rhabdomyosarcoma, NOS	DOID:3246	embryonal rhabdomyosarcoma	C8971
rhabdomyosarcoma, favor alveolar type	8920/3	Alveolar rhabdomyosarcoma	DOID:4051	alveolar rhabdomyosarcoma	C3749;C7958
rhabdomyosarcoma, favor embryonal subtype	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma, favor embryonal subtype pending molecular studies	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
rhabdomyosarcoma, most likely an embryonal carcinoma	8910/3	Embryonal rhabdomyosarcoma, NOS	DOID:3246	embryonal rhabdomyosarcoma	C8971
rhabdomyosarcoma, nos	8900/3	Rhabdomyosarcoma, NOS	DOID:3247	rhabdomyosarcoma	C3359
right mandible - malignant melanoma	8720/3	Malignant melanoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
right scapula - chondroblastic osteosarcoma, extends to margins	9181/3	Chondroblastic osteosarcoma	DOID:3372	chondroblastic osteosarcoma	C4021
right thigh mass	null	null	null	null	null
right tibia - osteosarcoma	9180/3	Osteosarcoma, NOS	DOID:3347	osteosarcoma	C9145
round blue cell tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
round cell sarcoma	8803/3	Small cell sarcoma	DOID:3098	small cell sarcoma	C3746
round to spindle cell sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
sarcoma, nos	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
sarcoma; synovial; poorly differentiated	9040/3	Synovial sarcoma, NOS	DOID:5485	synovial sarcoma	C3400
sarcomas	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
sarcomatoid carcinoma	8033/3	Pseudosarcomatous carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schneiderian carcinoma	8033/3	Pseudosarcomatous carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schwannian stroma poor peripheral neuroblastic tumor, consistent with neuroblastoma	9500/3	Neuroblastoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schwannoma	9560/0	Schwannoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schwannoma, benign conventional type who grade 1	9560/0	Schwannoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schwannoma, nos	9560/0	Schwannoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
schwannoma, nos, low-grade glioma, low-grade glioma, nos or nec	9560/0	Schwannoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sclerosing stromal tumor	8602/0	Sclerosing stromal tumor	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sebaceous adenocarcinoma	8410/3	Sebaceous carcinoma	DOID:4840	sebaceous carcinoma	C8409
sebaceous carcinoma	8410/3	Sebaceous carcinoma	DOID:4840	sebaceous carcinoma	C8409
sebaceous gland adenoma	8410/0	Sebaceoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
secretory carcinoma	8502/3	Secretory carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
secretory carcinoma of breast	8502/3	Secretory carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
seminoma, nos	9061/3	Seminoma, NOS	DOID:4440	seminoma	C9309
seminoma; nos	9061/3	Seminoma, NOS	DOID:4440	seminoma	C9309
seromucinous carcinoma	8474/3	Seromucinous carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous adenocarcinoma, nos	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous carcinoma, nos	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous cystadenocarcinoma	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous cystadenocarcinoma nos	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous cystadenocarcinoma, nos	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous cystadenoma, borderline malignancy	8441/0	Serous cystadenoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous cystadenoma, nos	8441/0	Serous cystadenoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous endometrial adenocarcinoma	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serous surface papillary carcinoma	8441/3	Serous carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
serrated adenoma	8213/0	Serrated adenoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli cell tumor, nos	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli leydig cell tumor	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli leydig tumor	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor of intermediate differentiation, nos	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor, intermediate differentiation, with heterologous elements	8634/1	Sertoli-Leydig cell tumor, intermediate differentiation, with heterologous elements	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor, moderately differentiated	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor, moderately differentiated. pathologic stage pt1a, figo stage 1a	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor, poorly differentiated	8631/3	Sertoli-Leydig cell tumor, poorly differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli-leydig cell tumor, poorly differentiated, with heterologous elements	8631/3	Sertoli-Leydig cell tumor, poorly differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli/leydig cell tumor, intermediate differentiation, with heterologous elements	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli/leydig cell tumor, poorly differentiated	8631/3	Sertoli-Leydig cell tumor, poorly differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertoli/leydig cell tumor, poorly differentiated, with heterologous elements	8631/3	Sertoli-Leydig cell tumor, poorly differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sertolig leydig cell tumor	8631/1	Sertoli-Leydig cell tumor of intermediate differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sex cord stromal tumor nos	8590/1	Sex cord-gonadal stromal tumor, NOS	DOID:192	sex cord-gonadal stromal tumor	C3794
sex cord tumor, nos	8590/1	Sex cord-gonadal stromal tumor, NOS	DOID:192	sex cord-gonadal stromal tumor	C3794
sex cord-gonadal stromal tumor	8590/1	Sex cord-gonadal stromal tumor, NOS	DOID:192	sex cord-gonadal stromal tumor	C3794
sex cord-gonadal stromal tumor, incompletely differentiated	8591/1	Sex cord-gonadal stromal tumor, incompletely differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sex cord-gonadal stromal tumor, mixed forms	8592/1	Sex cord-gonadal stromal tumor, mixed forms	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sex cord-gonadal stromal tumor, nos	8590/1	Sex cord-gonadal stromal tumor, NOS	DOID:192	sex cord-gonadal stromal tumor	C3794
sex cord/gonadal stromal tumor, incompletely differentiated	8591/1	Sex cord-gonadal stromal tumor, incompletely differentiated	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sex cord/gonadal stromal tumor, mixed forms	8592/1	Sex cord-gonadal stromal tumor, mixed forms	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
sex cord/gonadal stromal tumor, nos	8590/1	Sex cord-gonadal stromal tumor, NOS	DOID:192	sex cord-gonadal stromal tumor	C3794
sezary syndrome	9701/3	Sezary syndrome	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
signet ring cell adenocarcinoma	8490/3	Signet ring cell carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
signet ring cell carcinoma	8490/3	Signet ring cell carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
signet-ring cell carcinoma	8490/3	Signet ring cell carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
simple carcinoma	8010/3	Carcinoma, NOS	DOID:305	carcinoma	C2916;C3709
simple carcinoma,  ductular, vascular invasive	8500/3	Infiltrating duct carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
simple carcinoma, ductal	8500/3	Infiltrating duct carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
simple carcinoma, ductular	8500/3	Infiltrating duct carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
simple carcinoma, inflammatory	8530/3	Inflammatory carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
simple carcinoma, invasive, ductal	8500/3	Infiltrating duct carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
skin appendage carcinoma	8390/3	Adnexal adenocarcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
skin cutaneous melanoma	8720/3	Malignant melanoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
small blue cell tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small blue cell tumor. favor medulloblastoma	9470/3	Medulloblastoma, NOS	DOID:0050902	medulloblastoma	C27294;C3222;C3716
small cell carcinoma	8041/3	Small cell carcinoma, NOS	DOID:0050685	small cell carcinoma	C4099
small cell carcinoma of ovary	8041/3	Small cell carcinoma, NOS	DOID:0050685	small cell carcinoma	C4099
small cell carcinoma, nos	8041/3	Small cell carcinoma, NOS	DOID:0050685	small cell carcinoma	C4099
small cell neuroendocrine carcinoma	8041/3	Small cell carcinoma, NOS	DOID:0050685	small cell carcinoma	C4099
small cell osteosarcoma	9185/3	Small cell osteosarcoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
small cell sarcoma	8803/3	Small cell sarcoma	DOID:3098	small cell sarcoma	C3746
small cell squamous cell	8045/3	Combined small cell carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
small lymphocytic lymphoma	9823/3	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma	DOID:6354	chronic lymphocytic leukemia/small lymphocytic lymphoma	C27911
small round blue cell sarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor consistent with rhabdomyosarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor, consistent ini-1/smarcb1 mutated sarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor, e-wing sarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor, most consistent with cns embryonal tumor	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round blue cell tumor: rhabdomyosarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
small round cell sarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
smarcb1-deficient undifferentiated round cell sarcoma	8806/3	Desmoplastic small round cell tumor	DOID:6785	desmoplastic small round cell tumor	C8300
smooth muscle tumor of uncertain malignant potential	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
soft tissue sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
soft tissue tumor, benign	8800/0	Soft tissue tumor, benign	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
soft tissue tumors and sarcomas, nos	880	Soft tissue tumors and sarcomas, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
soft-tissue sarcoma	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
solid	8230/3	Solid carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid carcinoma, nos	8230/3	Solid carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid pseudopapillary neoplasm of pancreas	8452/3	Solid pseudopapillary neoplasm of the pancreas	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid pseudopapillary tumor	8452/1	Solid pseudopapillary tumor of ovary	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid pseudopapillary tumor of ovary	8452/1	Solid pseudopapillary tumor of ovary	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, comedo	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, comedo, micropapillary	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribiform	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribiform, comedo	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribrifom, micropapillary	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribriform	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribriform, apocrine	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, cribriform, micropapillary	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, micropapillary	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solid, micropapillary, cribriform	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solitary fibrous tumor	8815/0	Solitary fibrous tumor/Hemangiopericytoma, grade 1	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
solitary fibrous tumor, nos	8815/0	Solitary fibrous tumor/Hemangiopericytoma, grade 1	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
specialized gonadal neoplasms	859-867	Specialized gonadal neoplasms	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spinal ependymoma myxopapillary	9394/1	Myxopapillary ependymoma	DOID:5075	myxopapillary ependymoma	C3697
spinal ependymoma, histologically low grade (cns who grade 2)	9391/3	Ependymoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spinal ependymoma, who grade 2	9391/3	Ependymoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spinal tumor	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell	null	null	null	null	null
spindle cell carcinoma, nos	8032/3	Spindle cell carcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell lesion	null	null	null	null	null
spindle cell lesion with high mitotic rate	null	null	null	null	null
spindle cell melanoma, nos	8772/3	Spindle cell melanoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell melanoma, type b	8774/3	Spindle cell melanoma, type B	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell neoplasm	8000/1	Neoplasm, uncertain whether benign or malignant	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell nevus, nos	8772/0	Spindle cell nevus, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
spindle cell rhabdomyosarcoma	8912/3	Spindle cell rhabdomyosarcoma	DOID:3260	spindle cell rhabdomyosarcoma	C6519
spindle cell rhabdomyosaroma	8912/3	Spindle cell rhabdomyosarcoma	DOID:3260	spindle cell rhabdomyosarcoma	C6519
spindle cell sarcoma	8801/3	Spindle cell sarcoma	DOID:4235	spindle cell sarcoma	C27005
spindled and epithelioid tumor with features of intracranial mesenchymal tumor	8800/3	Sarcoma, NOS	DOID:1115	sarcoma	__CDA_UNASSIGNED__
splenic hematoma	null	null	null	null	null
splenic hyperplasia	null	null	null	null	null
squamotransitional cell carcinoma	8120/3	Transitional cell carcinoma, NOS	DOID:2671	transitional cell carcinoma	C2930;C6783
squamous cell carcinoma	8070/3	Squamous cell carcinoma, NOS	DOID:1749	squamous cell carcinoma	C2929
squamous cell carcinoma in situ, nos	8070/2	Squamous cell carcinoma in situ, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
